Account,Number_of_accessories
ae514b6d1bcd5830043504a88c1a62b969cf27c895a427522bd184c656ef5e78,0 
1383583882b14075ba96b2987e8cf2f2f0d9e8833e9f6c6dc607b52d27794179,1 
c345da80111160876a9ab09186912a7efacedae58e2388a63b9a69e745cf0a88,0 
d400a761f3663bc05552bd3b3fc96a834ac26657a505c36d80f9388a212d2f1a,0 
e1cf9140407227dd59a993db0105c5a2000df127cc8c3dc4a1687980018f1f36,0 
b9bf85c2f7ae03bb9aa5a5e8d2b594f7fe41c95f0d481fb50310ad27418b46c2,1 
eee49f288b18a6c57db1ce60d80b58b0b7f69f95a3be9f503afa85c166c01bdc,1 
3f00a1caed00cd13290ce00af07409782e1e271b9f4db25f690fa9227038b38e,0 
8ce3fc01834f0d0850e3bda320cd6988e2553bfaeba2da756e12f73ee3ef65e8,3 
23b5b4f95fa05a7cd184731ed9738e9dd349ace2282b84f858a3faaf3b6b0275,0 
72d6be118bb00b82a29a4ab59bf3157191ac3e0226f29bf95fc9bed92789f747,2 
7f45f205c5a2ce77679c2f6de6cefe5a1236ebb7e2ddff0b8125460457005a45,0 
adb4f92a402c74267e7678f393befa39a9a9d61aad2807c6fdcd64ac3386a1a2,0 
a2b908c5560c4c109b79e8bc00bba0b0cf8c2b89439c9e2a6e18c1e77a034548,1 
556b971875b29bbce6dc780bab08eef455fc5924b07f76ef6f1425dbf26fe425,0 
26315a6905170ba2e2bd9aa35d3b023798d4f9f0387f9cdcf832afd8babd4d71,0 
998f670e21c3f2bd09bea1769f8b105217df8ffab4379b08d79d822d86bf9637,1 
6d58c270d108fb05ccd1f1ff059a9221451e442f543af3a7b07e2385ade44600,0 
83a492199ec1d1c035277d37beb1ccc6836c7757797b367526726e2301863664,0 
612049550c14a7f9cb38d4aa0cebc21ba6ebeb307f1a1b653c1045355a91bd72,0 
4b3d496c927e5d1ee4117c35ffb1a400b278e5e6edb18928169b0651459e2367,3 
3fc550a99e1f101493556f71d313af5c35277bda497c62601b46ea51651540f4,0 
9374c095ba58b1dbced3b21cc08d2194cc90194f97a7c6a9d630b8cc7a7232b1,15 
f7a5ad93f75a29cf928bde09cbb07dbdfc2a1f7be1f09560d1f889b7dbabb034,2 
846fb0766d84de97d46c746dfe3751bb75088e44e67c701a260c52f91a219269,1 
54b15f6f77a70bab5c987f9166049f0b6f8a9d115cc6386dd701778c94149e40,1 
096359907bbceb0ced385e8463cad41296e96744ef024ab4dd6f9557a713aa32,1 
5c98dba48f5dfb97ebecb44efd6b97008cd3ba0426a9ac752a66db1d0caf5f86,2 
6e9ccc184e67a61d33948d4c233d90c815a1787188c3832a7c8dba55f1ff920b,0 
d435b58dd1d6f0d359064be821706e4202f4cdc6682fa86d7f638f23839879f8,0 
f79247287509c8152683efb8404ae84edf2954edd9b2cb485b804526a627c382,0 
5bf552fe40d99fc644ca88ff5b8b3eaab7f2b450346c4e38d8cd680cc0168c9e,0 
ab5c8cb62766481dcbd9f1807b13f335d66f19f597eeb8c31b8b2320143d55e6,0 
7aa20a338a62f27d8703a25ff71737f2a8ee440796a6cfdd61d748a2fb6403fe,0 
34b06b212be2da13d17bf09bd8a6677190e0ef7a0a71c94ad82c4af0aa809eb6,1 
41bf5fa4212f67add5c6947f63c30f80f4fa2676158030df98c5a62f0b6790f5,0 
3b311dac2f5a6e41a8a6a46d50e663f59ba011b383e5961b6e2f602ae6615e4a,0 
edd79de62be83a1d86b0aa99939d11d9f2c19b91e36532f51824a6891ccc2772,1 
4c874b6ec36f428a368083fe6513b648666ad6e1fcbaaa232f57fe8d01995fe0,0 
c2e4e0457047d44984287ebbb86f347e896ef6e9f14ebc8e02ff71001ce2f3d1,0 
3065b178a7c7236acd1f2a0cea027ae7e8720d43626626a75347a18805c112ea,0 
02fa19a3343d8c31ef9ba93f8447a8a599f748ed9c2e55a978775ecebeb547d4,0 
a5118ceef55d2dff9ddfe58e24ed998813800c2ecdef5ee21d9132aca7ccdaad,1 
6adf486a630e0c29e8b0a483d01d2ebe8abe21a6e91706a4fe11a1e5ab05b6d9,1 
68e6a8e8ed4d120d667a572d51e6ba9707444ce57ca642dcc94a55610335ddec,0 
45cabf7fcb234cc1d6537af9aeeffec46b7563c289eb1cf360d16b1757c0fd5f,0 
bde9a44ed6920b2e4bf5b8f01af3803ff31f6c258a53c6bb755b6ffbacf8af09,0 
cda27e7cf67394d383227913a7ebd1d7a39357d9d10500c6633c69f450b0f4ce,0 
4c0ab1c8ecc0707c6941ce35d5c4d0b4dedbc77d2664520354e9d7b91f1e1d62,0 
52fbd71e715746e1ad29e94f2aa59f9e1bb4f2abd5b8b095093931e88fee4043,2 
275363c3167e856ec7669e0aaea2710c77e5be30ef33d30c1ba74990bd8e3757,0 
54dbc1a1992102b6ffdeebaef9c77def777dc8f753f8bd3cc5dbb4cef9206769,0 
0523c01d15c71e3ade59cdc52be22107855a124cb096bcaeda62b800c254a4c0,0 
7e3f4398d80e385beb015adb07d6ef6cf756e17b1afa64957e654866d86e2a8b,0 
a3a09d9af720f05b17c512ca22677a67821af8b1d88f4b85cce2621c84c37384,0 
5a19020fb1b76e1eee3ed0060504926e91fd966b6db40d2725777fd7a43eddc8,1 
24b434d689b9473907caa2c763bd59553a547ad9422a4151dd95811e10e15917,0 
b4064642f420fe904b5449b4ff5816b71f861a17dd6a2d5530558353dd09bc49,2 
8d7ea5d9b68bb52b2cf4d577bb1b9fed1ae11c31e12eed9fd3d51fd3b11fa187,0 
7be4763691ad38613dac424542bda85f2b0e98fcaf7dd4de92aa2f63f21dc5ab,1 
b115c59406a02a33d6975c9979db63d83e8614f15c4adadab8543f8671308bbe,1 
a2aa8d1721b5589b0d34500f8101ad7ad6aea77b40f6d2d5c4575ce71a5ddc93,1 
1e1876cd1b7d82c2ce4acd63aa6fd9e78bf349bbc42c49cf94b79286f46a340f,2 
ef927e210a72f09a8e3a8899fb54526ff6200cd317b4bcf35f7a35873cd1e808,0 
1f4670ac3e31e3631b43324a0e5e7ee2d8903efdacd051940b7d0163b1512757,0 
53508b68eb7ba6ba23a19ce70bb8e531d5b668bf98c28db440107680cab71a70,0 
4f8ffb0bd089d38c835ae3c4f9d06f25dc48e37252e9de63aab929708c023e3c,0 
c1d2de752a0fb864d7834f51477b41cb73cb7ce6355bc8b4ff2c5bbdfed1e4d6,1 
aecb7a23e1d7064afb04149dc7f8e6f0bedbad9ad048a96218b8523b06953ea7,2 
82e200f9b7687be8e6d969a90a18a4cb7dad88166408b7bc80e51f35ab441cf5,1 
50bbb91c7dbeaa14fd3d547ec0dca47dfe610f89a1ecb26248a9279fe1528e86,0 
8695437060866b6528f31db2f1cdad3d03797c55c01778c020d67a14d796b86a,1 
02a5d01a0aebd58801dd2c879b24d13156d409721c7dd06a769c5b1229869bad,0 
2a06403de9f2958de0a50cedf32b550fb13b6e2f80a5d6ec420a7d9ee3aa2789,0 
6fb286000b44e2051a36a8c950cabc07ef0a04d82d10d0d7aeea0412b4f09b61,2 
c3aa4bbdbbf12f9404d31d23f2adda98fff76184af967e9de2f30f7128069941,0 
2d14d2f0edfc27c177e8e918090fe92c02e72b2b01e503deeb196f15b04ffe16,2 
7f81e68e18eaa5418c16795847483ad268b72d857cd923e2fda1bbba1540e8eb,0 
72ed041c42cbce7e757aff25a92a77afd59e7f3f11c1fb1e124c16d22d7e3acf,1 
095a479b60c157a84e0745e4fd480db8795187fc9d89334e2b8e170acfeb4aa5,2 
38135e574c9d6c91f80060b56666f903e8afba60d14c464e95ceb042d48af9cc,2 
6cccd8c18ab901da9e15bf77cc3e52e7e33cd9d77d6a08866ae7603c088ed79d,1 
0c278601f9c2b992a298e08d072f223df0cf51f4ca362a0202699d8b488b7efa,0 
3d757a301701a0e97d70959cbed01caf0be543abbca1c54c784f0c989ca7edf4,0 
1442e8d2659fe8e8e7ae209273215c2df2ee9cba8a95202040aec792675d1db3,1 
a2a46b130f6c758e7f1a9b9c46cc004fbbf87026aff31a94527bd1a00bdfd9ad,0 
b4a37d1a127dd44f9cdd6a5ef33783a8c511e8ebc7880afbedab709099b41dd7,0 
87119f81aef39d4f3d02fb68f489504381a06e8488fdbd152c8dcd9d305ece10,0 
360907217814bae548fc4fb596a8b0f9f7e31f3555edad4dbcf9d892c972e92a,3 
8f68dd3130b4ddb8c930c480cce044723c943ffc358eb89f02ccce8f921db231,1 
8db82b2bb70204936309352520c8ae28869ae554ce30b410d006a75b869213e4,0 
44e1a744b3c1d857b73b7c7530c64364be6977218c10626a4e4c5d9820397d89,2 
60bc7c2f3469e5133b73fb37dcdc6ead76c557cb1d0950ffa22b884da5c62a40,2 
effc92f4e6065feb2f0d55e11f40c0e5ad908401ffec22794140da4baee98921,0 
4761810bd14f6d235c457e79c64fae6b67b86206683a45bd40bbc9405197b9c3,0 
edeb04a7c496031c0b8bcd4108becc26b5ceddb70e5b1702ad58c86f32d1fa7f,1 
7d4a5261cc0e056cdf7d3e69c4512ec1f6bb20b6cfe1c4beaada244026371940,2 
22b652e0b93b4802d8e303ebcf74863657513ce42c3b267f71618b10cd04de46,1 
f9f7212cb46791e2e64c2667d64404aeadf9bb44f2ff1387fff9a3097468e7db,0 
cc1559e5b4a3b62476ffe15d31fb84d2893041e87bd9879ce84b015a6f30538a,0 
26219409c2635d9bc99d8cbb0e302f7fe022af9e1469fe382b1c3fb6b919b1ac,0 
e7a8a981a29dfa2227e023f3f2e94b5ed216148c6238e8f982307dd653d1bb11,0 
2e508d2a43acb347a8f8afdbab9972af646d5fe645cae46403ea62de31ae4846,2 
629dc79463c3d921ccfd09b47db8a9f20c01582df8adbddba30a298931c4c192,1 
f9aeaeb6a0667db4347b0c7ca5bcfbc385453f6749f0d61e9c40643c59b3f1fa,2 
a0d009b9ae60637a968341c0579eaf3ca33178e118b7b1b557b49f45c3bca30f,0 
565d506bc2f19013f1ff66614ac650c8951065f177d394e44ff05a7860aea91d,1 
a163e6b2243d219064ae71df25dd491fe5199ba56b3e09ec71daee5b3e0f7c13,0 
e81c4647d560f3fcbe99574a8b23306eaaedfe1a7536325e05e836bf6e55ea7f,0 
1573fea497743b2808009020b29c21fd45a3d5d42132418a6a01c0793c977ef1,0 
229487be4bbed725b62d2a50818bb85576f99be5b2b92db582434178e4718d17,1 
ee7d4e267621d312990edf8e7fedc044e3a8afbdb30cc2065f9febb83da1600a,0 
dc6072081dcac65bbf241859f26696d135e7b8a3b3d0652e4a711c111076c98f,1 
4220f18a1aa37050ea89a58fee4f032af4d8d4478ea5dab65a4d58a5b2710519,1 
c71044252c28dc97dd513634cef4c551559e0e3c05ec3a1384b7c01916ff9099,2 
941daacc247b2e430499e607e28e0e2c0d7c4e3f34343f1b929a06eb16ab42e4,0 
e39d94ef50b11d8c8e10dee666e68de8c46ade5c1fca84501321107e3818fea2,0 
32f7c815ff46eb43319409566c67bb635bcbacec066e50a0e96baf250160330e,0 
c9b40702e694ca6b10e50b401b115655c654610cd419f89438d979960cc3eb32,3 
a9c80dfc8b84c78749d70cec5b78d2626feef0a9cbd1e334040ca6faf1108855,0 
5b0e3030751e26f5544adf74f0a6fe3cac77c211c1fb1833319e213c815a4b06,0 
8a51826189dd46a6ec5dbe533d15a5a29fee1fb35b41499471de90791a6a4dc7,0 
1c26664ee996315cd4802591f52dd79346748865d8687177b3a05c62433d523f,0 
85a3319f6c185efb8fd30d4b0178730fc1ea11713268bc262ac85b717f9b909d,1 
b0a208702f7e1485b0b1ff88338e9afdd2bc0c33754e16648f296e5c1af70463,0 
8f82d8144e215b09f95b17d9acd8cefdc29cc6dbe8e19c77cf0ec10c32206ddb,0 
3fa096c164d79bcf307184c4afae8426df933978d6ea5d982bae5031ff48e465,2 
5a52e4f25911b85a6c6610663c4ffef83014be993cdcd3e427d18806309c0310,0 
23e064b3ec8bf62b440efa8a6ef3e0dbe355fb7b21a83fc9e3dd61992cf8ff3c,1 
ff9d1ae5d5fad435a4832e41c6a16092ea2baf8f652af8aedfa03b490e775e95,1 
5fdd5203d8fe6acba4def8829c66cbc3d1b9c7cf01e69f4a6176aa4910c4d673,0 
771679ce6e0a89984e1749a6a2b91c9f4f18bc5051c22f16d7cfe2879a2b4f57,0 
6882cf3abc6686b91e7b904627ec84731f36f1b24cd4f318e0eb8fcec73ed248,0 
00fdedee22980a99eaf59a5fd2a5862cd9d22ed6f1972677c855cce469833d0b,0 
d989e0edbaaace9e9f5d7b6f1eeaeb3243a0944cd2446bbf2c64434eb7a215b7,0 
e0f2dc3bab40a7ccd5c246ebcfc458970d875232e49942ce49f8cad4facfcdd4,0 
f6b16f4058fd77062af3e617d131b959e834d616be74f4556790154f75c8396d,2 
dc13fceb78093eed6fd5e5972a6467effe5ae9cd30f98353e09ac745492f8536,0 
1fcb15abbecc0de610a490110838b466632fc033654b04dfebba611867054b86,2 
564b58e7aee03b6fc4c98140dc65223e922db53d6f6e76fd6c92d2e675fb93f7,0 
f5e8ea27b92f731ba1d2a2690bfc66191286edaee1fff1d3aa8c974bc9fe2add,1 
a011cb659ec4d4fc9f368d6efd90d5bbc66ce03867f124f745960c1d41ddb64d,0 
01246578deb93480708b4ada92eb2914b3808efe1bce1f31621d44b0a7afc49c,0 
1fed1ff6056daf96a7581f14265f91e978bd57f11d5c87faf9fee26b19c91e6f,1 
9eec0a7be393a750c8b578371ac15a5134df5b9a4168108060513f70ff46c6e0,1 
655677a2b766660d7a132911e4557f8c3f42157a138f75873a2292088bbb362d,0 
a86991c74c625cfb696ca41e0ea85a106d568ce9bfbc69d86ca9f8a90700eed8,2 
422d0fd2eb7471d508824ec89d6863c8effca79d0261cfaae9315c61dc4fe3f1,0 
b0aac955e0ca0c7e7f20c025a37cdbe16a9fa1bbcd06ed8dabf29b9c9e6e96fd,0 
16ab201fa3875508dd4adc350da72f2db2fc16ec59b1d6943e503b43fe7ec115,0 
e663189a148a87837d4def9545945947575073856b31d8f4964f2fd5d5b8243e,2 
f266643b199b87b7ae32dca0ac607dadaa1ee9e187539ec7bf76ab55d6ae2107,0 
e49068d43539e70c70ce68457e1e786e1b6f03389bb53e7898f478b5a6a0f6a7,0 
d2c0716c5444614d78c6180ff1f4086e2c9a166bedff66ff846c4800acbbf2bc,1 
940744d61fb56b266f1f04b20d8ac5c009d8383974607d992bfe18d0fa7452c3,2 
4db213a4c511a635235da06a60bd13d20ca1206dfe5ba7ee1c147cff0acae43a,1 
b849e0de88ecc7d635ccd07a24a677623d38a7591b20be727b72663e3072ed59,0 
cecf8bc69428e0f7c74304a923af8c2748fda2cec3ac806e9057ff81d491b340,0 
82717a7d2fed4ebcf97125f1de2bb1c599122894cd67c87a95201378fa44566e,0 
59551a7e94978958d25ac8cf48b5ffc4c4683d61e527ea16885a37b2b9f3b6dd,0 
44909ca8cefc2998d806e29166dd537def376e0dc70e728f194371a76a9de525,2 
ef174b011954dfdfda7f09318103800118d04715e8c596cf1e51e1b18e2f23dc,0 
24b073bf1a1ff98a362af4cfa3c238b8dc119bfb659ac89a1f05b514a5b33f63,1 
7d2a033367923d1a0b44e6f1aedf1a6cee7fdec906b45f4402e49beb7aaa2c5f,0 
4b734402dac81de1053eca7ba96915ac88b645895fcc207274e923b2bdee0e6a,1 
a2125ab39b16f7a2c34c72758804f03e3bb0d24369a5cced0573b729d8c14e8a,1 
995a06297db49555d30dd7411f3400a3714bc87fe2bf70022428e46e399f0aa5,0 
79a235da236e6de29056ca69c0d3d86c5289cbc34ea8f5fa51b72f184526dc90,0 
bc77453e31fb0b24c83406437511cbf317b3f51501330bdaafbcd4b2d2270db1,0 
e82b7ce9c456827b17ea4aa6712782daabb51a7352ef3a250fbeaac8db8167ec,1 
9cb0db639d8bccb930814df5e31f0a7bbd10b95d57d7311589bf9ba3cadabeb8,0 
d46be9b404a8db65e11534a271ccdd8370a9cbfb6bf2c0a0df70c576e842caff,0 
004d15ea4d959654d94b5679326dee57c01528e6db98e005909bcc5873a8f1ac,1 
3460b69b31f316758ba1e06410198fb4d92e470aac0b00546974cae6c0b01c9e,0 
622074bc833246f403566b1176c9ed2822dd567dff5b3e13d3a9a2a999f13efb,1 
0821e00ed0ef4cde08833eaf9df0da59441bafcb2a743c0dd8a3f2f9c0d1b1c6,2 
d3221381cd11db7fa832d005df40a23f750a3889339e450161b4b009a1d2eb33,0 
c3ca2085c7bc57217342181d98579383911b2dc6f0417b2ec289b7d5dc8bdc48,2 
acc203fa8bbce4b57e1fa179540d2ca76ee8f2b2334890f93da3569a291fd47f,0 
7f3b6b412881d160c4baafc20440b2be2c10dcc159c0ce2d9480a7603d848e87,2 
eec5224cbedd01dbd95e26a758acc48c71828b6fa4b6b7b77adabd75caf44d91,0 
4022d7b3de12e6fd17dd193e7d3e542f4704fc61a772d209c45ed49eda67034b,1 
77bd92d0945ab9f1f7ce92fc00db10994f643c126df4e9f13ffce4a6fe1f2da2,0 
6a82f7e8c2285591ccfd9c20ffdbd710f0f5186d1e0334d3b03f639e53f087ac,0 
ede72b9e29f8df61a1b6e314b11ffb7a72f7ff1797c3b48a6bcd3dad8e582fbc,0 
603e3c0f30e4179f076eaa37ab4532c93a3c4a454d53b9a81cd26604b0fa1076,1 
64fed7f2706213c907d004974a071a518674a31dbf98c0e1ac83e3617402666f,0 
0c0f9d1d97af9f730f03fe6868f4e4316ea2385680042b0ba15117010d7acd71,0 
d435a2d544681f1e59a11f3aa3e6bf2c0e938d3401e38b5e8aa96dacd75814a5,0 
82ab28049681c6b001e250c98029c9d519fd79b09d4c16aead8c6c266dc5cf7b,2 
cc725cb4ee030ad5be3741e16a7d4c0c37db37dd9e7461ed7ddbf73056597087,0 
559c7b7e4f441a63879940321770d1ba3fedce2db7e150f8ab966afcd54b6820,7 
0a3b7021bdca52506265c324ccfb77dd1963e3319d26f1f52b9b5dcbbb4c5001,2 
3bbb7f1c75e5a74882a4f7dfe8a0a219c06d8c75d4fb7f6b3e508643d7bae943,0 
77c6f37bc0fc7d7abd60162ce146336aaafa6d160615cb30e095d8568cdac88b,0 
0acd923f97b88068ee0e1fc0810d547717128540ec5a3fe1c27f3b197999e504,0 
319c3d8b223eea64f0b13e0f17651ef850ef66fd31190153ae546a767b467120,0 
ae41eb0372c6710c0857206808154fcd18c3fc20e67c7b69cb5dd2c6cac3150e,0 
4cd1b6fe33ab227c133233fad7bb7e84bd3b3e6aa96ec9a7ba0e31bb050998a8,1 
05a4873a88c7b8480d4be90f7d8a3a683decfd8065c48fa455f99cd889cae2fe,0 
9c6f6dce1c43ee7ca4b73d07110ab3d6740153bfdcffd81d9a194ea786438b9d,1 
48284f4eaf61ed9a8039ec856b9215aece87c980553ed5ad0b4ab19dc80abbff,0 
977304affb83b06a721508432a6e9110996f6c53d5d45adf648b3a7c8d43d28d,0 
43cc9ba8625288c192bab47d55374e7008ba533b639eeb5994991e92979eeb28,0 
2ded1e9e008bb1192255430ffdc57e16261412dda4d0ec74c2b3ff6e04ef1d3b,0 
302f2f2af58704c9b0bd6f4928c85f0aee84cd0e2250d566061152f36465dd3e,0 
226dc3315906fe92a2f54294a1e452f54e952089d170da41d3190e91e1862914,1 
e69d985ad6c70213b230b18053a6b6a66b14310d911ed585cdfc30ccca78f9db,0 
dc837238fb16a161610668c88d61a16b5c0569e49249f8257883758bcf9837a7,0 
ec4a1099dfac0744175d31b539e206f5bd06ae012b8eda75b7d73384eb496ac3,0 
a2ce5d39548a774a50d505829d740a5a97f342c225bfb2af1b7d319871b31195,0 
4cc03268da803b3a1efc5eba6243fec6147d26fbdb91d9bbafefff87b24749fe,1 
7a8a4c835cbac3bbdceb02a60dac0513f0a4e29f27d6035e0982b33707b94949,0 
88872bb9fd8bbf2d506f1518985a32cf112f81d01483b66826539a53267a3290,0 
801cb05a079696e10ac1a4739bf0813fbe40b6f684fcb86c5df5d44b208710bd,0 
10347bd0b37eb8865ecafe84e37b2028cc56ffaf44c222e23c2c2158111b9e11,0 
afeae02fd85b35f4284a94a6b230a40850f602fe0a67f2aaf32ae2305a033679,1 
b11a12fd5d378510d9ec321125ad0372e5fbbcf020fe2ea490ce77a61bcd8df4,1 
c69623f5ed9895a45be3dc16d539fddf4df4802f79c60797d051effdd203cf2d,0 
312c8249e545a45884f5079623213953b591e607c32a6068984e9a4bfcea141b,0 
516acb6d8cbcfb469a2483d3978cfbd1829ebb4654f2295ae339cc59fb778513,2 
b1950104a452d5b59bd24e61322a60143d8e996a7b51252136aaed233b670be8,1 
5d2dc297fe9da6b278317d1e0bc6184b5e84e84310406f8d24894be8a796ca32,2 
e81d247fc6e50ba6428bca25fc72d67e4bbf516c216a05fd174f258ed4ca35b3,0 
c3776989ab33f4559c9035d764a74a4db9a1e8295bd322d0a6fc5ef6f5956e66,1 
ed019cec0ead32171570c467627cfafb34d247ad71b550604e8d1a9a072ba89b,1 
3d3b9f4e981ba21f5e9b1ea9f63981ed028a2b1132efe7fa09922246943c3023,0 
79e529e2c087eaad554b49c97e70599550bb7f474a544751e4b5acfd29144d72,1 
6e2e9baa57f844b7c0ca0b8fd4fa67d05ab009dd24f7c1cfa3e4aaa37aeff031,2 
425d09acde1b2dd724f88314722b021e85be65a3434e42bb09ac0d5c617c6909,0 
1128e487cd2dfd8cc039f9874288cde0a2fdbf08877ef854e6cf0d039cd3f298,1 
5e5e2bbfac5684f1c8a1e0ac932552f138f4ddbdbfadd88652a4e5dcb1069536,0 
870426d7609d85ecd35785026d757fc1a88f0e3e6f9f4ea7e1cf114ebabf06b7,0 
fa8efd699b2028670edafec56519f9f21dae259731227cbfd81d14ad40326a3e,2 
0b79f7ff16b8241fa5529936becf77c52ecb75c5db3a1dbbeff1aa71c44f40ec,0 
b3e5c43aa1b26c3afed21245c5fe4c265798f2321b0926c66238a6ea654b6974,0 
51a68319e0111cd2ae39b1e8a43f56ce040422d7a6cffabcbaa542234133c13b,0 
1e3cf781325acd33e6884d595a1d39a2212b7d739b1121b3546dd02677c7e577,0 
ea4e7779abc36321deba2cf50ce61c86cd14ea3249a140eb61867f3fdc1e00f8,1 
67e42b722e1020bf59202f940843609c2cc4a6142f604fb4378dc998d7bdb300,2 
4513418334bacd2800a92b89b4ddd52d450c618807fe486c9217f3bb1dad5ef5,1 
de706c299a4319b160eff3de057391c0a793d4133e93ee42f86ba49f4e903314,0 
918d4206e1ba023e515c687ae67d4db404902e3abd8b35a68dc7da46a42bc011,0 
b8975c192a7dbe53af01d7d5710a75e02f5401ef83d0f87501523fee1c9f2aaf,1 
187d7339cc3192019371a61d3dc69da9e026d5e1c80c0900ea6bfc1e30146714,0 
9ae5b2ff5b93c66125f1e2c960dea2f24a10a322dc67a6f68476ee838d871360,0 
e8682dab4a4d57f9ce404675d5d8449ca631c2c87431d22c06d8e6938fe2be90,2 
e27779a1d7171dd977ebb00f980e155efa2f8a57f579ac7cb14c6ef0451f001c,0 
fb56ab0071af648a16b7d8176b29d4837aab690d1abcbf8c6fb041e51e61aa9c,1 
b814faa1aaf54bcd64902a3b21e0ddc89bd6d171c117e7677d150e9b240c2684,0 
7f22e9d1803ad8b8b8dc41eec0cbde037a24cd32be9003dae7e63f3f9ceb613e,1 
a4964f45f3c50c80c38c16dec0994f3823085700feca1614ca210d63571cebc9,2 
f10dcf064cb9607b788eba3c2c69db8a22b46c845a1f9e91b53dce989053fa1d,1 
7401a43627ca1ed20164f3c25340f6035a3d0ac5daee9296809bad1c368a8440,2 
d5fc3446c555bb4aff98cf7977d6350e235c323049fa49e97e32c9aaeacd70e4,1 
c65bdd2f1c8df0e4c9125d584fdb19d78bc965229460fc6b862a21b2fa152043,0 
69bc05f0e946de0097254505b9984a3b733811ada94dbc8eea52b57fbc292c34,0 
8074a02fb3b0728ba8967dc73304495145dc146228dd960a2cfd0eb97e6e4c0f,1 
de6b51a7e45ef8850cdfdb6ce21363feca8d9306e578eba7527152bda0d4c8e7,0 
6da2417f119d668231a7a3c91a6032e2374d178d18d4adf1a842a013f4ca4c59,1 
39704bd9636323929a7c51b7dbbb665c70b3c8dd48e594c66b62e8b974b059fb,0 
7ac19aafd943ff3b6009055fda439b0ab77f9ebec95d2dd0cf66fea4d7ed781b,0 
31b9e21f5557393fda60cb64bf330d2369b1122e339f0c4a0bdc83b1b6915c22,0 
9d3f611b18ef06c3e33b4939d843d03e780faf276c359bb312e29d5359e5c045,0 
ed76fbc7f85e98fe480a67ab6d9ce2821963780707f2d900f889f1ee16f34a41,0 
c8ae840071b27f041b39b0b27fc3baff99c103430cd02017076542bfc4586e02,2 
946efe00616a44f21d86c930535538b4ad2bf17b810e71be3d4ce62403abf539,1 
9c09478471f34005bdd41b92e3932806d8e7435e83433043c827f791d2b26f60,0 
e397efa79cc23279f08d356c504d50bbc6c2038ffb1d6d23bb23767c0349587c,1 
f8bb6170790488447075ac8364f586d999efec98955811c41d7ef4167c6e86fc,0 
3e95f5562382fb9a0c2f5eb41f4107d46ffa76256813b803f4168d9008fc4e06,0 
792f0873957488fa34c58b7885ec757fd334a80f8328beccaee713ec14279fca,2 
288f4e065fc6df878f14c462663fd96c0065d80044fb904c8fd817417cb99ac3,0 
c6c2826bffa67b9176ca8af22577dc4ba22cfed97b9f77fd9a677ca46196ef0c,1 
ef233cb50035c764cb6ee637fce97bf7ffdab359b69cf63266fc74bff3480a80,1 
94ec78936979b3c45bcad06f358c4b29d95d52c25fd59467a71cd8220fd7ee29,0 
7cab9fc64fa03074d5f918319d41bcefbc3fd0dd4fe7d99787c5432c0bcb6763,0 
01956ab6a8fc191de4c5948444747c5a282ac68db2a159c6e169c2531a1e9c15,0 
53934865ce04e83570dde7dda7d5ce29bc4a1fedd00924b6b483c6643d391706,0 
61bcb98dc4117dbec284373eb6ef15cbc3bd446f6255b17b1abd3fa0d191d04a,2 
d12abd33d2114eec9bbb88f6905737e69d3f8a66fff11bd921c1168ea976adc4,0 
598e70f8fe63648a1e3807cafe7203cb859d7eea7c83ddb592d2591f4c2ec21d,1 
d4f8bc975149943a1f303112a08a6b60c291cc56bd1cb868f781bf0e19e928a2,0 
e040da9d2fcdebfa3b1ea3bbb6ca8eed614421e0e345eb790172c6b47d674680,5 
572538493cc09f1a6ec1e59bc98511db8ce13448a724703d71edf60f9ec5f1d7,2 
384f76a71bce34f7e48579531956ed39a0d57375e3e5e9a9093ae978f2c224bc,0 
30d150c2678050a4b0b6629bef3e4a4a15ae125ba09db369399d6b9a1608d184,1 
0ac6fbe26f520c9bff9a6fa3804177b4665cf4d54b9a91bf24f72fef6e3034dc,1 
97fec702e0e7f9d48f34edba3dd251f1125a259992b2d65b8fc9e7fe23db7839,2 
3d5cbe14248f4de9c03706066d38f95e0be46988d6e0969498ab0fb46888f38d,2 
a321be2f3f9b529df2b59d5a3982e4fd34e286a4e5b01fa36431fe3fea98dfb7,1 
27f0ec28185c6b1b6cf8e1eff1078cc812f5d342315b87d21d0584380f019933,2 
2f232960d8f46070c1bc18f3479f9b6a417bbc6439dfc1bee1af75303462f477,2 
471377227a818b210618e697682e480ce9f6894b2f409c0187e59c4464826991,0 
9741a7063796a3e8ed31774a442bea2eae97598f5713920450977f5eac17a220,0 
718fdd8260b5b2639318c572333fa5c34b3bf69f1a77edfa8a90fa3e0ed0a448,1 
413eab3d720eff4e58da306a4aa54194cc92c63cca693946200cf4384ce54d6f,1 
588d26fdcbf5d5b6fc12abc2fb8b1670617394c903414dfcb03675723c0ca554,0 
c1de63df5c2820c99b0fc655f283cefe5023c050121dac86932aadf0fe0b0368,1 
b95a16ff87709869039c69a7be8d94cbea7704d3a5eb303d8e83c4c14316d542,1 
325435376397b2d8fc4da76ca42cf090110cd1cea57ca175985b932afb18b023,1 
b62984a59964a4a3c9c21348697a12dfb4154e73cce2206fa9e3a91ca18e98e5,0 
db09eaba6a0d3e3ce7f029e49518ceee6e533e5fc47677de1b839ae59757467d,0 
